match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,match_time,game_stage,counter,net_worth_diff,exp_diff,score_diff,radiant_win
6166238515,dawnbreaker,phantom-assassin,sniper,spirit-breaker,silencer,slark,windranger,invoker,mirana,terrorblade,00:28:45,late game,-5.43,1756,6537,7,1.0
6166238515,dawnbreaker,phantom-assassin,sniper,spirit-breaker,silencer,slark,windranger,invoker,mirana,terrorblade,00:52:33,superlate game,-5.43,-11559,-13573,1,1.0
6166244535,invoker,venomancer,magnus,faceless-void,medusa,silencer,leshrac,lion,underlord,batrider,00:10:45,early game,5.96,-3080,-2164,-7,1.0
6166244535,invoker,venomancer,magnus,faceless-void,medusa,silencer,leshrac,lion,underlord,batrider,00:18:42,mid game,5.96,-5224,-6154,-14,1.0
6166244535,invoker,venomancer,magnus,faceless-void,medusa,silencer,leshrac,lion,underlord,batrider,00:33:18,late game,5.96,-3265,-10002,-21,1.0
6166244535,invoker,venomancer,magnus,faceless-void,medusa,silencer,leshrac,lion,underlord,batrider,00:37:17,superlate game,5.96,-5663,-17419,-24,1.0
6166246099,medusa,underlord,mirana,earthshaker,night-stalker,nyx-assassin,silencer,phantom-lancer,bristleback,pudge,00:14:56,early game,-1.0,-2274,-4947,-9,1.0
6166246099,medusa,underlord,mirana,earthshaker,night-stalker,nyx-assassin,silencer,phantom-lancer,bristleback,pudge,00:19:47,mid game,-1.0,-1693,-1948,-8,1.0
6166246099,medusa,underlord,mirana,earthshaker,night-stalker,nyx-assassin,silencer,phantom-lancer,bristleback,pudge,00:31:58,late game,-1.0,-7278,-11064,-14,1.0
6166246099,medusa,underlord,mirana,earthshaker,night-stalker,nyx-assassin,silencer,phantom-lancer,bristleback,pudge,00:43:38,superlate game,-1.0,7439,20787,-6,1.0
6166247590,winter-wyvern,nyx-assassin,anti-mage,leshrac,legion-commander,night-stalker,drow-ranger,queen-of-pain,silencer,ogre-magi,00:09:06,early game,0.21,567,-143,0,0.0
6166247590,winter-wyvern,nyx-assassin,anti-mage,leshrac,legion-commander,night-stalker,drow-ranger,queen-of-pain,silencer,ogre-magi,00:21:11,mid game,0.21,-231,-1957,-1,0.0
6166247590,winter-wyvern,nyx-assassin,anti-mage,leshrac,legion-commander,night-stalker,drow-ranger,queen-of-pain,silencer,ogre-magi,00:29:23,late game,0.21,702,-284,-3,0.0
6166247590,winter-wyvern,nyx-assassin,anti-mage,leshrac,legion-commander,night-stalker,drow-ranger,queen-of-pain,silencer,ogre-magi,00:47:49,superlate game,0.21,8052,20030,-1,0.0
6166248158,warlock,templar-assassin,bristleback,pudge,anti-mage,silencer,grimstroke,windranger,kunkka,crystal-maiden,00:08:13,early game,-8.8,1477,-42,3,0.0
6166248158,warlock,templar-assassin,bristleback,pudge,anti-mage,silencer,grimstroke,windranger,kunkka,crystal-maiden,00:25:03,mid game,-8.8,-1192,-6042,-7,0.0
6166248158,warlock,templar-assassin,bristleback,pudge,anti-mage,silencer,grimstroke,windranger,kunkka,crystal-maiden,00:34:22,late game,-8.8,-11558,-24697,-17,0.0
6166248158,warlock,templar-assassin,bristleback,pudge,anti-mage,silencer,grimstroke,windranger,kunkka,crystal-maiden,00:48:24,superlate game,-8.8,-8137,-12411,-15,0.0
6166252853,wraith-king,templar-assassin,bounty-hunter,storm-spirit,troll-warlord,jakiro,chaos-knight,razor,juggernaut,lifestealer,00:00:31,early game,0.64,98,-128,-1,1.0
6166252853,wraith-king,templar-assassin,bounty-hunter,storm-spirit,troll-warlord,jakiro,chaos-knight,razor,juggernaut,lifestealer,00:22:31,mid game,0.64,-847,-672,-9,1.0
6166252853,wraith-king,templar-assassin,bounty-hunter,storm-spirit,troll-warlord,jakiro,chaos-knight,razor,juggernaut,lifestealer,00:35:01,late game,0.64,6023,6099,-3,1.0
6166252853,wraith-king,templar-assassin,bounty-hunter,storm-spirit,troll-warlord,jakiro,chaos-knight,razor,juggernaut,lifestealer,00:46:45,superlate game,0.64,22319,29749,4,1.0
6166257818,brewmaster,phantom-lancer,kunkka,grimstroke,lina,silencer,vengeful-spirit,arc-warden,tinker,tidehunter,00:00:59,early game,11.13,158,263,0,0.0
6166257818,brewmaster,phantom-lancer,kunkka,grimstroke,lina,silencer,vengeful-spirit,arc-warden,tinker,tidehunter,00:25:31,mid game,11.13,-3440,-6119,-9,0.0
6166257818,brewmaster,phantom-lancer,kunkka,grimstroke,lina,silencer,vengeful-spirit,arc-warden,tinker,tidehunter,00:27:00,late game,11.13,-3777,-6222,-9,0.0
6166257818,brewmaster,phantom-lancer,kunkka,grimstroke,lina,silencer,vengeful-spirit,arc-warden,tinker,tidehunter,00:47:42,superlate game,11.13,-13746,-20606,-15,0.0
6166259440,centaur-warrunner,nyx-assassin,keeper-of-the-light,phantom-lancer,drow-ranger,lion,tinker,hoodwink,sven,beastmaster,00:11:57,early game,0.81,371,-31,-6,1.0
6166259440,centaur-warrunner,nyx-assassin,keeper-of-the-light,phantom-lancer,drow-ranger,lion,tinker,hoodwink,sven,beastmaster,00:25:08,mid game,0.81,2423,8096,0,1.0
6166259440,centaur-warrunner,nyx-assassin,keeper-of-the-light,phantom-lancer,drow-ranger,lion,tinker,hoodwink,sven,beastmaster,00:30:36,late game,0.81,4811,12451,2,1.0
6166259440,centaur-warrunner,nyx-assassin,keeper-of-the-light,phantom-lancer,drow-ranger,lion,tinker,hoodwink,sven,beastmaster,00:38:43,superlate game,0.81,13777,22977,4,1.0
6166260303,outworld-destroyer,axe,magnus,wraith-king,shadow-shaman,spirit-breaker,timbersaw,tusk,razor,monkey-king,00:10:00,early game,-7.1,1561,1263,2,1.0
6166260303,outworld-destroyer,axe,magnus,wraith-king,shadow-shaman,spirit-breaker,timbersaw,tusk,razor,monkey-king,00:18:37,mid game,-7.1,2781,1471,4,1.0
6166260303,outworld-destroyer,axe,magnus,wraith-king,shadow-shaman,spirit-breaker,timbersaw,tusk,razor,monkey-king,00:36:00,late game,-7.1,-558,-3210,2,1.0
6166260303,outworld-destroyer,axe,magnus,wraith-king,shadow-shaman,spirit-breaker,timbersaw,tusk,razor,monkey-king,00:39:45,superlate game,-7.1,-2772,-9457,0,1.0
6166260424,monkey-king,abaddon,bane,rubick,dark-willow,batrider,bloodseeker,techies,mirana,tidehunter,00:12:48,early game,1.18,-155,83,2,0.0
6166260424,monkey-king,abaddon,bane,rubick,dark-willow,batrider,bloodseeker,techies,mirana,tidehunter,00:26:17,mid game,1.18,-2649,-5285,2,0.0
6166260424,monkey-king,abaddon,bane,rubick,dark-willow,batrider,bloodseeker,techies,mirana,tidehunter,00:27:09,late game,1.18,-4808,-9173,-1,0.0
6166260424,monkey-king,abaddon,bane,rubick,dark-willow,batrider,bloodseeker,techies,mirana,tidehunter,00:41:02,superlate game,1.18,-33475,-62326,-24,0.0
6166260895,bane,slark,witch-doctor,doom,silencer,hoodwink,centaur-warrunner,monkey-king,sniper,crystal-maiden,00:02:00,early game,4.87,163,-375,0,1.0
6166260895,bane,slark,witch-doctor,doom,silencer,hoodwink,centaur-warrunner,monkey-king,sniper,crystal-maiden,00:19:32,mid game,4.87,4970,10712,13,1.0
6166260895,bane,slark,witch-doctor,doom,silencer,hoodwink,centaur-warrunner,monkey-king,sniper,crystal-maiden,00:34:06,late game,4.87,20327,28428,27,1.0
6166260895,bane,slark,witch-doctor,doom,silencer,hoodwink,centaur-warrunner,monkey-king,sniper,crystal-maiden,00:45:58,superlate game,4.87,21588,33735,27,1.0
6166261325,pangolier,meepo,lina,luna,lich,lion,enigma,enchantress,shadow-fiend,terrorblade,00:08:21,early game,-12.31,610,1438,3,1.0
6166261325,pangolier,meepo,lina,luna,lich,lion,enigma,enchantress,shadow-fiend,terrorblade,00:20:54,mid game,-12.31,6873,9096,6,1.0
6166261325,pangolier,meepo,lina,luna,lich,lion,enigma,enchantress,shadow-fiend,terrorblade,00:32:17,late game,-12.31,4743,-832,5,1.0
6166261325,pangolier,meepo,lina,luna,lich,lion,enigma,enchantress,shadow-fiend,terrorblade,00:37:16,superlate game,-12.31,9043,7361,7,1.0
6166261736,skywrath-mage,anti-mage,lion,templar-assassin,tidehunter,mirana,dragon-knight,sven,sniper,grimstroke,00:00:49,early game,-6.6,526,212,0,0.0
6166261736,skywrath-mage,anti-mage,lion,templar-assassin,tidehunter,mirana,dragon-knight,sven,sniper,grimstroke,00:22:05,mid game,-6.6,-4759,-8486,-6,0.0
6166261736,skywrath-mage,anti-mage,lion,templar-assassin,tidehunter,mirana,dragon-knight,sven,sniper,grimstroke,00:36:08,late game,-6.6,-16713,-32753,-24,0.0
6166261736,skywrath-mage,anti-mage,lion,templar-assassin,tidehunter,mirana,dragon-knight,sven,sniper,grimstroke,00:37:35,superlate game,-6.6,-17255,-33881,-24,0.0
6166263673,keeper-of-the-light,sven,slardar,oracle,silencer,monkey-king,pugna,ancient-apparition,phantom-lancer,leshrac,00:09:03,early game,5.82,1276,535,3,0.0
6166263673,keeper-of-the-light,sven,slardar,oracle,silencer,monkey-king,pugna,ancient-apparition,phantom-lancer,leshrac,00:26:27,mid game,5.82,3579,2369,13,0.0
6166263673,keeper-of-the-light,sven,slardar,oracle,silencer,monkey-king,pugna,ancient-apparition,phantom-lancer,leshrac,00:35:12,late game,5.82,-2190,-5498,11,0.0
6166263673,keeper-of-the-light,sven,slardar,oracle,silencer,monkey-king,pugna,ancient-apparition,phantom-lancer,leshrac,00:42:25,superlate game,5.82,-15765,-24346,5,0.0
6166263928,monkey-king,tidehunter,medusa,rubick,shadow-shaman,night-stalker,lion,lich,storm-spirit,slark,00:08:33,early game,-4.31,-119,-557,-2,1.0
6166263928,monkey-king,tidehunter,medusa,rubick,shadow-shaman,night-stalker,lion,lich,storm-spirit,slark,00:17:48,mid game,-4.31,2020,2343,-2,1.0
6166263928,monkey-king,tidehunter,medusa,rubick,shadow-shaman,night-stalker,lion,lich,storm-spirit,slark,00:35:10,late game,-4.31,10573,696,4,1.0
6166263928,monkey-king,tidehunter,medusa,rubick,shadow-shaman,night-stalker,lion,lich,storm-spirit,slark,00:43:37,superlate game,-4.31,2242,1773,4,1.0
6166264029,night-stalker,shadow-shaman,vengeful-spirit,silencer,lifestealer,phoenix,puck,doom,medusa,rubick,00:04:54,early game,1.14,561,1161,3,0.0
6166264029,night-stalker,shadow-shaman,vengeful-spirit,silencer,lifestealer,phoenix,puck,doom,medusa,rubick,00:26:57,mid game,1.14,-3809,-3087,0,0.0
6166264029,night-stalker,shadow-shaman,vengeful-spirit,silencer,lifestealer,phoenix,puck,doom,medusa,rubick,00:29:45,late game,1.14,-6880,-14323,-7,0.0
6166264029,night-stalker,shadow-shaman,vengeful-spirit,silencer,lifestealer,phoenix,puck,doom,medusa,rubick,00:40:06,superlate game,1.14,-26849,-47173,-23,0.0
6166265160,keeper-of-the-light,lich,pudge,sven,spirit-breaker,tidehunter,riki,drow-ranger,nyx-assassin,clinkz,00:02:59,early game,12.65,983,597,2,1.0
6166265160,keeper-of-the-light,lich,pudge,sven,spirit-breaker,tidehunter,riki,drow-ranger,nyx-assassin,clinkz,00:19:31,mid game,12.65,8311,8109,14,1.0
6166265160,keeper-of-the-light,lich,pudge,sven,spirit-breaker,tidehunter,riki,drow-ranger,nyx-assassin,clinkz,00:28:01,late game,12.65,10778,10300,18,1.0
6166265160,keeper-of-the-light,lich,pudge,sven,spirit-breaker,tidehunter,riki,drow-ranger,nyx-assassin,clinkz,00:39:24,superlate game,12.65,4373,-7270,9,1.0
6166265957,crystal-maiden,pudge,void-spirit,juggernaut,ursa,viper,dazzle,disruptor,mars,lion,00:11:19,early game,0.18,1337,818,2,1.0
6166265957,crystal-maiden,pudge,void-spirit,juggernaut,ursa,viper,dazzle,disruptor,mars,lion,00:23:49,mid game,0.18,7725,11489,5,1.0
6166265957,crystal-maiden,pudge,void-spirit,juggernaut,ursa,viper,dazzle,disruptor,mars,lion,00:35:40,late game,0.18,23081,38292,18,1.0
6166265957,crystal-maiden,pudge,void-spirit,juggernaut,ursa,viper,dazzle,disruptor,mars,lion,00:41:01,superlate game,0.18,33521,58528,26,1.0
6166266043,outworld-destroyer,juggernaut,ogre-magi,phantom-assassin,drow-ranger,silencer,techies,dark-seer,ember-spirit,shadow-fiend,00:04:36,early game,0.8,-299,-71,1,0.0
6166266043,outworld-destroyer,juggernaut,ogre-magi,phantom-assassin,drow-ranger,silencer,techies,dark-seer,ember-spirit,shadow-fiend,00:20:37,mid game,0.8,-3289,-1341,-6,0.0
6166266043,outworld-destroyer,juggernaut,ogre-magi,phantom-assassin,drow-ranger,silencer,techies,dark-seer,ember-spirit,shadow-fiend,00:29:34,late game,0.8,-10594,-17587,-15,0.0
6166266043,outworld-destroyer,juggernaut,ogre-magi,phantom-assassin,drow-ranger,silencer,techies,dark-seer,ember-spirit,shadow-fiend,00:41:45,superlate game,0.8,-29550,-58790,-31,0.0
6166267005,drow-ranger,riki,visage,underlord,dazzle,luna,storm-spirit,dragon-knight,pudge,lion,00:14:36,early game,-3.27,-6596,-4693,-5,1.0
6166267005,drow-ranger,riki,visage,underlord,dazzle,luna,storm-spirit,dragon-knight,pudge,lion,00:24:46,mid game,-3.27,-7304,-5408,-5,1.0
6166267005,drow-ranger,riki,visage,underlord,dazzle,luna,storm-spirit,dragon-knight,pudge,lion,00:31:32,late game,-3.27,-7944,-8748,-5,1.0
6166267005,drow-ranger,riki,visage,underlord,dazzle,luna,storm-spirit,dragon-knight,pudge,lion,00:39:13,superlate game,-3.27,-10362,-14387,-5,1.0
6166267577,juggernaut,earthshaker,ogre-magi,slardar,outworld-destroyer,phantom-lancer,sand-king,jakiro,weaver,venomancer,00:13:33,early game,-4.58,-406,-887,-3,0.0
6166267577,juggernaut,earthshaker,ogre-magi,slardar,outworld-destroyer,phantom-lancer,sand-king,jakiro,weaver,venomancer,00:25:39,mid game,-4.58,-7011,-11085,-9,0.0
6166267577,juggernaut,earthshaker,ogre-magi,slardar,outworld-destroyer,phantom-lancer,sand-king,jakiro,weaver,venomancer,00:36:47,late game,-4.58,-94,7961,-3,0.0
6166267577,juggernaut,earthshaker,ogre-magi,slardar,outworld-destroyer,phantom-lancer,sand-king,jakiro,weaver,venomancer,00:39:06,superlate game,-4.58,-1587,1360,-5,0.0
6166268190,oracle,lion,legion-commander,phantom-lancer,sniper,zeus,anti-mage,luna,witch-doctor,axe,00:12:01,early game,-4.72,-1309,-2714,-3,0.0
6166268190,oracle,lion,legion-commander,phantom-lancer,sniper,zeus,anti-mage,luna,witch-doctor,axe,00:18:33,mid game,-4.72,-5569,-9183,-4,0.0
6166268190,oracle,lion,legion-commander,phantom-lancer,sniper,zeus,anti-mage,luna,witch-doctor,axe,00:33:08,late game,-4.72,-21509,-38758,-19,0.0
6166268190,oracle,lion,legion-commander,phantom-lancer,sniper,zeus,anti-mage,luna,witch-doctor,axe,00:37:11,superlate game,-4.72,-28365,-49606,-23,0.0
6166268774,mirana,slardar,monkey-king,phantom-assassin,shadow-demon,phantom-lancer,tinker,venomancer,magnus,vengeful-spirit,00:10:33,early game,-11.57,919,1628,6,0.0
6166268774,mirana,slardar,monkey-king,phantom-assassin,shadow-demon,phantom-lancer,tinker,venomancer,magnus,vengeful-spirit,00:21:19,mid game,-11.57,4324,7717,17,0.0
6166268774,mirana,slardar,monkey-king,phantom-assassin,shadow-demon,phantom-lancer,tinker,venomancer,magnus,vengeful-spirit,00:28:10,late game,-11.57,781,488,13,0.0
6166268774,mirana,slardar,monkey-king,phantom-assassin,shadow-demon,phantom-lancer,tinker,venomancer,magnus,vengeful-spirit,00:37:58,superlate game,-11.57,-22250,-52152,-2,0.0
6166269711,mirana,monkey-king,juggernaut,winter-wyvern,elder-titan,pudge,shadow-shaman,magnus,phantom-assassin,lina,00:13:40,early game,-2.45,1992,1424,7,1.0
6166269711,mirana,monkey-king,juggernaut,winter-wyvern,elder-titan,pudge,shadow-shaman,magnus,phantom-assassin,lina,00:23:31,mid game,-2.45,5845,4949,13,1.0
6166269711,mirana,monkey-king,juggernaut,winter-wyvern,elder-titan,pudge,shadow-shaman,magnus,phantom-assassin,lina,00:27:47,late game,-2.45,5676,3545,12,1.0
6166269711,mirana,monkey-king,juggernaut,winter-wyvern,elder-titan,pudge,shadow-shaman,magnus,phantom-assassin,lina,00:37:04,superlate game,-2.45,12878,23825,19,1.0
6166269827,bounty-hunter,phantom-assassin,warlock,zeus,lion,templar-assassin,pangolier,enigma,void-spirit,monkey-king,00:05:42,early game,-0.7,729,1097,4,0.0
6166269827,bounty-hunter,phantom-assassin,warlock,zeus,lion,templar-assassin,pangolier,enigma,void-spirit,monkey-king,00:24:04,mid game,-0.7,-2048,-5571,9,0.0
6166269827,bounty-hunter,phantom-assassin,warlock,zeus,lion,templar-assassin,pangolier,enigma,void-spirit,monkey-king,00:33:31,late game,-0.7,-10386,-26742,-5,0.0
6166269827,bounty-hunter,phantom-assassin,warlock,zeus,lion,templar-assassin,pangolier,enigma,void-spirit,monkey-king,00:38:30,superlate game,-0.7,-11616,-36261,-10,0.0
6166270545,monkey-king,tidehunter,invoker,mirana,winter-wyvern,pugna,ogre-magi,lifestealer,tinker,bounty-hunter,00:04:05,early game,-10.45,-1376,-756,-2,0.0
6166270545,monkey-king,tidehunter,invoker,mirana,winter-wyvern,pugna,ogre-magi,lifestealer,tinker,bounty-hunter,00:26:22,mid game,-10.45,-17400,-19408,-14,0.0
6166270545,monkey-king,tidehunter,invoker,mirana,winter-wyvern,pugna,ogre-magi,lifestealer,tinker,bounty-hunter,00:27:32,late game,-10.45,-19864,-20155,-14,0.0
6166270545,monkey-king,tidehunter,invoker,mirana,winter-wyvern,pugna,ogre-magi,lifestealer,tinker,bounty-hunter,00:38:33,superlate game,-10.45,-41078,-58966,-28,0.0
6166272635,brewmaster,treant-protector,shadow-fiend,templar-assassin,monkey-king,omniknight,queen-of-pain,troll-warlord,ogre-magi,necrophos,00:00:11,early game,-0.95,-400,0,0,1.0
6166272635,brewmaster,treant-protector,shadow-fiend,templar-assassin,monkey-king,omniknight,queen-of-pain,troll-warlord,ogre-magi,necrophos,00:17:53,mid game,-0.95,-2951,-2496,-8,1.0
6166272635,brewmaster,treant-protector,shadow-fiend,templar-assassin,monkey-king,omniknight,queen-of-pain,troll-warlord,ogre-magi,necrophos,00:27:42,late game,-0.95,9429,20780,0,1.0
6166272635,brewmaster,treant-protector,shadow-fiend,templar-assassin,monkey-king,omniknight,queen-of-pain,troll-warlord,ogre-magi,necrophos,00:37:56,superlate game,-0.95,20887,40311,5,1.0
6166272754,storm-spirit,venomancer,medusa,snapfire,natures-prophet,tinker,phoenix,anti-mage,night-stalker,lion,00:05:47,early game,-2.09,-814,-598,0,0.0
6166272754,storm-spirit,venomancer,medusa,snapfire,natures-prophet,tinker,phoenix,anti-mage,night-stalker,lion,00:17:07,mid game,-2.09,-4383,-7376,-11,0.0
6166272754,storm-spirit,venomancer,medusa,snapfire,natures-prophet,tinker,phoenix,anti-mage,night-stalker,lion,00:33:34,late game,-2.09,-13891,-35378,-27,0.0
6166272754,storm-spirit,venomancer,medusa,snapfire,natures-prophet,tinker,phoenix,anti-mage,night-stalker,lion,00:37:51,superlate game,-2.09,-21002,-46230,-32,0.0
6166273010,zeus,anti-mage,outworld-destroyer,earth-spirit,lich,drow-ranger,troll-warlord,ogre-magi,tidehunter,natures-prophet,00:13:46,early game,5.01,1790,2989,7,0.0
6166273010,zeus,anti-mage,outworld-destroyer,earth-spirit,lich,drow-ranger,troll-warlord,ogre-magi,tidehunter,natures-prophet,00:20:32,mid game,5.01,2168,5318,9,0.0
6166273010,zeus,anti-mage,outworld-destroyer,earth-spirit,lich,drow-ranger,troll-warlord,ogre-magi,tidehunter,natures-prophet,00:31:27,late game,5.01,-968,1253,6,0.0
6166273010,zeus,anti-mage,outworld-destroyer,earth-spirit,lich,drow-ranger,troll-warlord,ogre-magi,tidehunter,natures-prophet,00:39:31,superlate game,5.01,-21911,-26913,-4,0.0
6166273716,arc-warden,mars,mirana,wraith-king,disruptor,invoker,techies,clinkz,shadow-shaman,undying,00:09:14,early game,6.39,-335,-1236,-3,1.0
6166273716,arc-warden,mars,mirana,wraith-king,disruptor,invoker,techies,clinkz,shadow-shaman,undying,00:20:44,mid game,6.39,-2113,-2083,-6,1.0
6166273716,arc-warden,mars,mirana,wraith-king,disruptor,invoker,techies,clinkz,shadow-shaman,undying,00:33:31,late game,6.39,11839,13112,1,1.0
6166273716,arc-warden,mars,mirana,wraith-king,disruptor,invoker,techies,clinkz,shadow-shaman,undying,00:37:50,superlate game,6.39,20721,26975,4,1.0
6166273994,gyrocopter,windranger,slardar,monkey-king,crystal-maiden,mars,clinkz,phoenix,hoodwink,tinker,00:16:32,early game,-12.38,-7950,-12387,-11,0.0
6166273994,gyrocopter,windranger,slardar,monkey-king,crystal-maiden,mars,clinkz,phoenix,hoodwink,tinker,00:22:23,mid game,-12.38,-7724,-13385,-11,0.0
6166273994,gyrocopter,windranger,slardar,monkey-king,crystal-maiden,mars,clinkz,phoenix,hoodwink,tinker,00:29:59,late game,-12.38,-10578,-23138,-18,0.0
6166273994,gyrocopter,windranger,slardar,monkey-king,crystal-maiden,mars,clinkz,phoenix,hoodwink,tinker,00:38:41,superlate game,-12.38,-27087,-51529,-29,0.0
6166273995,sven,lich,tinker,keeper-of-the-light,night-stalker,silencer,medusa,shadow-fiend,legion-commander,spirit-breaker,00:03:48,early game,3.03,-201,-471,0,1.0
6166273995,sven,lich,tinker,keeper-of-the-light,night-stalker,silencer,medusa,shadow-fiend,legion-commander,spirit-breaker,00:23:02,mid game,3.03,-293,-2246,-3,1.0
6166273995,sven,lich,tinker,keeper-of-the-light,night-stalker,silencer,medusa,shadow-fiend,legion-commander,spirit-breaker,00:30:30,late game,3.03,2098,6665,4,1.0
